,Age,Education,Income,Occupation,Settlement size,Sex_Female,Sex_Male,Marital status_Married,Marital status_Single,cluster
1124,30,1.0,90500,2.0,2.0,0.0,1.0,1.0,0.0,4
1125,37,1.0,102733,1.0,1.0,0.0,1.0,0.0,1.0,0
1126,42,1.0,135493,1.0,2.0,0.0,1.0,0.0,1.0,3
1127,62,2.0,169044,1.0,1.0,0.0,1.0,1.0,0.0,2
1128,49,1.0,178549,1.0,2.0,0.0,1.0,0.0,1.0,3
1129,52,1.0,159716,1.0,2.0,0.0,1.0,0.0,1.0,3
1130,36,1.0,170118,2.0,1.0,0.0,1.0,1.0,0.0,4
1131,49,1.0,143886,0.0,1.0,0.0,1.0,0.0,1.0,0
1132,42,1.0,130164,2.0,2.0,0.0,1.0,0.0,1.0,3
1133,38,1.0,114476,1.0,1.0,0.0,1.0,0.0,1.0,3
1134,50,1.0,126143,1.0,1.0,0.0,1.0,0.0,1.0,3
1135,34,1.0,129654,2.0,2.0,0.0,1.0,1.0,0.0,4
1136,43,1.0,123202,1.0,2.0,0.0,1.0,0.0,1.0,3
1137,40,1.0,160524,1.0,1.0,0.0,1.0,0.0,1.0,3
1138,56,2.0,126906,1.0,1.0,0.0,1.0,0.0,1.0,3
1139,41,1.0,143994,2.0,2.0,0.0,1.0,0.0,1.0,3
1140,30,1.0,123517,2.0,2.0,0.0,1.0,1.0,0.0,4
1141,28,1.0,129055,1.0,2.0,0.0,1.0,1.0,0.0,4
1142,64,2.0,136312,0.0,2.0,0.0,1.0,0.0,1.0,3
1143,67,2.0,112486,1.0,2.0,0.0,1.0,0.0,1.0,3
1144,37,1.0,152401,2.0,1.0,0.0,1.0,0.0,1.0,3
1145,31,1.0,157453,2.0,1.0,0.0,1.0,0.0,1.0,3
1146,32,1.0,142870,2.0,2.0,0.0,1.0,0.0,1.0,3
1147,52,2.0,137231,1.0,2.0,0.0,1.0,1.0,0.0,2
1148,31,1.0,104406,1.0,1.0,0.0,1.0,1.0,0.0,4
1149,36,1.0,145385,2.0,1.0,0.0,1.0,0.0,1.0,3
1150,32,1.0,146519,2.0,1.0,0.0,1.0,1.0,0.0,4
1151,51,1.0,126227,1.0,2.0,0.0,1.0,0.0,1.0,3
1152,47,1.0,112227,2.0,1.0,0.0,1.0,0.0,1.0,3
1153,34,1.0,110145,1.0,2.0,0.0,1.0,1.0,0.0,4
1154,46,2.0,149419,1.0,1.0,0.0,1.0,1.0,0.0,4
1155,42,1.0,176646,1.0,1.0,0.0,1.0,1.0,0.0,4
1156,39,1.0,91019,2.0,1.0,0.0,1.0,0.0,1.0,3
1157,50,1.0,169579,1.0,2.0,0.0,1.0,0.0,1.0,3
1158,42,1.0,142305,1.0,2.0,0.0,1.0,0.0,1.0,3
1159,36,1.0,130602,1.0,1.0,0.0,1.0,1.0,0.0,4
1160,18,1.0,98992,1.0,1.0,0.0,1.0,1.0,0.0,4
1161,35,1.0,181926,2.0,2.0,0.0,1.0,0.0,1.0,3
1162,38,1.0,152864,1.0,2.0,0.0,1.0,0.0,1.0,3
1163,39,1.0,135837,2.0,2.0,0.0,1.0,0.0,1.0,3
1164,24,1.0,121757,0.0,2.0,0.0,1.0,1.0,0.0,4
1165,41,1.0,182274,1.0,1.0,0.0,1.0,0.0,1.0,3
1166,36,1.0,149040,2.0,2.0,0.0,1.0,0.0,1.0,3
1167,37,1.0,154196,2.0,2.0,0.0,1.0,0.0,1.0,3
1168,45,2.0,135332,1.0,1.0,0.0,1.0,1.0,0.0,4
1169,41,1.0,134200,2.0,2.0,0.0,1.0,0.0,1.0,3
1170,36,1.0,177171,2.0,2.0,0.0,1.0,0.0,1.0,3
1171,38,1.0,115964,0.0,2.0,0.0,1.0,0.0,1.0,3
1172,38,1.0,136871,0.0,1.0,0.0,1.0,0.0,1.0,0
1173,53,2.0,159559,2.0,2.0,0.0,1.0,1.0,0.0,2
1174,35,1.0,113878,1.0,2.0,0.0,1.0,0.0,1.0,3
1175,48,1.0,171203,2.0,2.0,0.0,1.0,0.0,1.0,3
1176,36,1.0,102180,1.0,2.0,0.0,1.0,0.0,1.0,3
1177,22,1.0,116844,2.0,1.0,0.0,1.0,1.0,0.0,4
1178,35,1.0,139844,2.0,2.0,0.0,1.0,0.0,1.0,3
1179,42,1.0,156431,0.0,1.0,0.0,1.0,0.0,1.0,0
1180,39,1.0,116137,0.0,1.0,0.0,1.0,0.0,1.0,0
1181,31,1.0,143081,1.0,1.0,0.0,1.0,0.0,1.0,3
1182,33,1.0,155870,2.0,2.0,0.0,1.0,0.0,1.0,3
1183,31,1.0,106924,0.0,1.0,0.0,1.0,1.0,0.0,4
1184,42,1.0,102133,1.0,1.0,0.0,1.0,0.0,1.0,3
1185,61,2.0,145227,0.0,1.0,0.0,1.0,0.0,1.0,3
1186,38,1.0,159500,2.0,2.0,0.0,1.0,0.0,1.0,3
1187,33,1.0,98498,0.0,1.0,0.0,1.0,0.0,1.0,0
1188,48,1.0,159714,1.0,2.0,0.0,1.0,0.0,1.0,3
1189,31,1.0,121852,0.0,1.0,0.0,1.0,0.0,1.0,0
1190,52,1.0,141271,2.0,2.0,0.0,1.0,0.0,1.0,3
1191,27,1.0,123213,1.0,2.0,0.0,1.0,1.0,0.0,4
1192,40,1.0,143723,2.0,1.0,0.0,1.0,0.0,1.0,3
1193,34,1.0,112538,0.0,1.0,0.0,1.0,0.0,1.0,0
1194,26,1.0,97932,2.0,2.0,0.0,1.0,1.0,0.0,4
1195,30,1.0,154003,0.0,1.0,0.0,1.0,0.0,1.0,0
1196,53,1.0,177179,1.0,1.0,0.0,1.0,0.0,1.0,3
1197,45,1.0,128052,1.0,2.0,0.0,1.0,0.0,1.0,3
1198,32,1.0,114617,2.0,1.0,0.0,1.0,0.0,1.0,3
1199,35,1.0,182822,2.0,2.0,0.0,1.0,0.0,1.0,3
1200,26,1.0,177215,1.0,2.0,0.0,1.0,1.0,0.0,4
1201,30,1.0,110929,1.0,1.0,0.0,1.0,0.0,1.0,0
1202,37,1.0,111821,1.0,1.0,0.0,1.0,0.0,1.0,3
1203,32,1.0,97306,2.0,1.0,0.0,1.0,0.0,1.0,3
1204,40,1.0,157231,1.0,1.0,0.0,1.0,1.0,0.0,4
1205,44,1.0,126906,0.0,2.0,0.0,1.0,0.0,1.0,3
1206,43,1.0,133243,1.0,2.0,0.0,1.0,0.0,1.0,3
1207,51,1.0,112250,1.0,1.0,0.0,1.0,0.0,1.0,3
1208,37,1.0,104349,0.0,1.0,0.0,1.0,0.0,1.0,0
1209,33,1.0,151421,1.0,2.0,0.0,1.0,0.0,1.0,3
1210,32,1.0,178081,2.0,1.0,0.0,1.0,1.0,0.0,4
1211,35,1.0,110181,0.0,2.0,0.0,1.0,0.0,1.0,3
1212,30,1.0,113012,1.0,1.0,0.0,1.0,1.0,0.0,4
1213,35,1.0,154585,2.0,2.0,0.0,1.0,1.0,0.0,4
1214,40,1.0,144704,2.0,1.0,0.0,1.0,0.0,1.0,3
1215,37,1.0,141632,2.0,2.0,0.0,1.0,0.0,1.0,3
1216,37,1.0,105055,1.0,2.0,0.0,1.0,0.0,1.0,3
1217,37,1.0,124597,1.0,2.0,0.0,1.0,0.0,1.0,3
1218,53,1.0,160164,2.0,1.0,0.0,1.0,0.0,1.0,3
1219,34,1.0,151754,2.0,1.0,0.0,1.0,0.0,1.0,3
1220,51,1.0,155551,1.0,1.0,0.0,1.0,0.0,1.0,3
1221,26,1.0,94986,1.0,2.0,0.0,1.0,1.0,0.0,4
1222,34,1.0,175800,0.0,1.0,0.0,1.0,0.0,1.0,3
1223,51,1.0,126246,2.0,1.0,0.0,1.0,0.0,1.0,3
1224,33,1.0,116261,1.0,2.0,0.0,1.0,0.0,1.0,3
1225,32,1.0,117796,0.0,2.0,0.0,1.0,1.0,0.0,4
1226,39,1.0,115363,1.0,1.0,0.0,1.0,0.0,1.0,3
1227,53,1.0,169076,1.0,1.0,0.0,1.0,0.0,1.0,3
1228,34,1.0,97474,2.0,2.0,0.0,1.0,0.0,1.0,3
1229,37,1.0,140341,1.0,2.0,0.0,1.0,0.0,1.0,3
1230,28,1.0,114503,1.0,1.0,0.0,1.0,1.0,0.0,4
1231,25,1.0,102937,1.0,2.0,0.0,1.0,1.0,0.0,4
1232,36,1.0,151781,2.0,2.0,0.0,1.0,0.0,1.0,3
1233,36,1.0,123133,1.0,2.0,0.0,1.0,1.0,0.0,4
1234,35,1.0,118879,1.0,2.0,0.0,1.0,0.0,1.0,3
1235,21,1.0,158683,1.0,1.0,0.0,1.0,1.0,0.0,4
1236,29,1.0,107514,1.0,2.0,0.0,1.0,1.0,0.0,4
1237,60,2.0,193879,1.0,1.0,0.0,1.0,0.0,1.0,3
1238,45,1.0,135043,1.0,1.0,0.0,1.0,0.0,1.0,3
1239,56,2.0,108559,0.0,1.0,0.0,1.0,1.0,0.0,4
1240,30,1.0,121038,1.0,2.0,0.0,1.0,1.0,0.0,4
1241,52,1.0,151947,2.0,2.0,0.0,1.0,0.0,1.0,3
1242,26,1.0,118820,1.0,1.0,0.0,1.0,1.0,0.0,4
1243,43,1.0,121517,1.0,1.0,0.0,1.0,0.0,1.0,3
1244,34,1.0,113572,1.0,1.0,0.0,1.0,0.0,1.0,3
1245,22,1.0,131170,1.0,2.0,0.0,1.0,1.0,0.0,4
1246,42,1.0,92430,0.0,1.0,0.0,1.0,0.0,1.0,0
1247,38,1.0,124554,0.0,1.0,0.0,1.0,0.0,1.0,0
1248,29,1.0,115988,1.0,2.0,0.0,1.0,1.0,0.0,4
1249,44,1.0,107301,1.0,2.0,0.0,1.0,0.0,1.0,3
1250,29,1.0,103767,2.0,1.0,0.0,1.0,1.0,0.0,4
1251,44,1.0,141493,1.0,2.0,0.0,1.0,0.0,1.0,3
1252,38,1.0,154339,1.0,2.0,0.0,1.0,0.0,1.0,3
1253,26,1.0,112369,0.0,1.0,0.0,1.0,1.0,0.0,4
1254,53,1.0,158193,1.0,1.0,0.0,1.0,0.0,1.0,3
1255,43,1.0,143734,1.0,1.0,0.0,1.0,0.0,1.0,3
1256,33,1.0,121890,1.0,1.0,0.0,1.0,0.0,1.0,3
1257,52,1.0,127609,0.0,1.0,0.0,1.0,0.0,1.0,0
1258,26,1.0,94650,0.0,2.0,0.0,1.0,1.0,0.0,4
1259,38,1.0,175504,2.0,1.0,0.0,1.0,0.0,1.0,3
1260,47,1.0,165495,1.0,2.0,0.0,1.0,0.0,1.0,3
1261,26,1.0,120389,1.0,1.0,0.0,1.0,1.0,0.0,4
1262,36,1.0,165340,1.0,1.0,0.0,1.0,1.0,0.0,4
1263,36,1.0,119804,1.0,1.0,0.0,1.0,0.0,1.0,3
1264,57,2.0,154344,2.0,1.0,0.0,1.0,0.0,1.0,3
1265,31,1.0,106266,2.0,2.0,0.0,1.0,1.0,0.0,4
1266,45,1.0,136129,1.0,1.0,0.0,1.0,0.0,1.0,3
1267,40,1.0,151914,2.0,1.0,0.0,1.0,0.0,1.0,3
1268,21,1.0,121473,1.0,1.0,0.0,1.0,1.0,0.0,4
1269,46,1.0,127147,1.0,2.0,0.0,1.0,0.0,1.0,3
1270,35,1.0,125387,1.0,2.0,0.0,1.0,0.0,1.0,3
1271,31,1.0,139490,0.0,2.0,0.0,1.0,1.0,0.0,4
1272,51,1.0,124990,1.0,2.0,0.0,1.0,0.0,1.0,3
1273,21,1.0,101471,2.0,1.0,0.0,1.0,1.0,0.0,4
1274,48,1.0,155708,1.0,1.0,0.0,1.0,0.0,1.0,3
1275,48,1.0,142345,1.0,2.0,0.0,1.0,0.0,1.0,3
1276,68,2.0,148675,0.0,1.0,0.0,1.0,0.0,1.0,3
1277,45,2.0,116484,1.0,2.0,0.0,1.0,1.0,0.0,4
1278,35,1.0,150237,2.0,2.0,0.0,1.0,0.0,1.0,3
1279,22,1.0,100273,1.0,2.0,0.0,1.0,1.0,0.0,4
1280,44,1.0,122292,0.0,1.0,0.0,1.0,0.0,1.0,0
1281,52,1.0,159216,1.0,1.0,0.0,1.0,0.0,1.0,3
1282,48,1.0,130082,1.0,2.0,0.0,1.0,0.0,1.0,3
1283,33,1.0,139547,1.0,2.0,0.0,1.0,0.0,1.0,3
1284,35,1.0,122895,1.0,1.0,0.0,1.0,1.0,0.0,4
1285,64,2.0,154549,1.0,1.0,0.0,1.0,1.0,0.0,2
1286,58,1.0,149315,0.0,2.0,0.0,1.0,0.0,1.0,3
1287,24,1.0,118101,0.0,2.0,0.0,1.0,1.0,0.0,4
1288,40,1.0,115831,0.0,2.0,0.0,1.0,0.0,1.0,3
1289,49,1.0,118571,2.0,2.0,0.0,1.0,0.0,1.0,3
1290,31,1.0,138906,1.0,2.0,0.0,1.0,0.0,1.0,3
1291,46,1.0,98520,1.0,2.0,0.0,1.0,0.0,1.0,3
1292,46,1.0,106576,1.0,1.0,0.0,1.0,0.0,1.0,3
1293,49,1.0,121592,1.0,1.0,0.0,1.0,0.0,1.0,3
1294,29,1.0,135605,0.0,1.0,0.0,1.0,0.0,1.0,0
1295,37,1.0,114552,1.0,2.0,0.0,1.0,0.0,1.0,3
1296,33,1.0,151339,2.0,1.0,0.0,1.0,0.0,1.0,3
1297,71,2.0,170387,1.0,2.0,0.0,1.0,0.0,1.0,3
1298,35,1.0,118288,1.0,2.0,0.0,1.0,0.0,1.0,3
1299,40,1.0,109992,1.0,2.0,0.0,1.0,0.0,1.0,3
1300,27,1.0,90654,0.0,0.0,1.0,0.0,0.0,1.0,5
1301,61,2.0,113290,0.0,0.0,1.0,0.0,0.0,1.0,6
1302,29,1.0,100093,1.0,1.0,1.0,0.0,1.0,0.0,1
1303,33,1.0,109489,1.0,0.0,1.0,0.0,0.0,1.0,5
1304,56,2.0,139427,0.0,0.0,1.0,0.0,0.0,1.0,6
1305,27,1.0,123411,1.0,1.0,1.0,0.0,1.0,0.0,1
1306,22,1.0,137925,1.0,0.0,1.0,0.0,1.0,0.0,1
1307,19,1.0,99119,1.0,0.0,1.0,0.0,1.0,0.0,1
1308,28,1.0,91084,1.0,1.0,1.0,0.0,1.0,0.0,1
1309,24,1.0,110137,1.0,1.0,1.0,0.0,1.0,0.0,1
1310,27,1.0,67041,0.0,0.0,1.0,0.0,1.0,0.0,1
1311,30,1.0,127299,1.0,1.0,1.0,0.0,1.0,0.0,1
1312,26,1.0,84555,0.0,0.0,1.0,0.0,0.0,1.0,5
1313,26,1.0,123895,1.0,0.0,1.0,0.0,1.0,0.0,1
1314,23,1.0,94324,1.0,1.0,1.0,0.0,1.0,0.0,1
1315,28,1.0,96062,1.0,0.0,1.0,0.0,1.0,0.0,1
1316,67,3.0,144843,1.0,0.0,1.0,0.0,1.0,0.0,6
1317,27,1.0,107485,1.0,1.0,1.0,0.0,1.0,0.0,1
1318,32,1.0,98573,1.0,0.0,1.0,0.0,1.0,0.0,1
1319,24,1.0,107462,0.0,0.0,1.0,0.0,0.0,1.0,5
1320,28,1.0,115809,1.0,1.0,1.0,0.0,1.0,0.0,1
1321,48,2.0,118749,0.0,0.0,1.0,0.0,0.0,1.0,5
1322,32,1.0,139112,1.0,1.0,1.0,0.0,1.0,0.0,1
1323,25,1.0,94075,1.0,0.0,1.0,0.0,1.0,0.0,1
1324,57,2.0,62002,0.0,0.0,1.0,0.0,1.0,0.0,6
1325,28,1.0,127262,1.0,0.0,1.0,0.0,1.0,0.0,1
1326,24,1.0,122846,1.0,1.0,1.0,0.0,1.0,0.0,1
1327,25,1.0,61907,0.0,0.0,1.0,0.0,1.0,0.0,1
1328,31,1.0,89287,0.0,0.0,1.0,0.0,0.0,1.0,5
1329,33,1.0,103696,1.0,1.0,1.0,0.0,0.0,1.0,5
1330,50,2.0,147603,1.0,0.0,1.0,0.0,1.0,0.0,6
1331,58,2.0,139229,0.0,1.0,1.0,0.0,1.0,0.0,6
1332,27,1.0,107932,0.0,0.0,1.0,0.0,1.0,0.0,1
1333,48,2.0,116235,0.0,0.0,1.0,0.0,1.0,0.0,6
1334,22,1.0,85974,0.0,0.0,1.0,0.0,1.0,0.0,1
1335,40,1.0,124001,0.0,0.0,1.0,0.0,1.0,0.0,1
1336,32,1.0,121428,1.0,0.0,1.0,0.0,1.0,0.0,1
1337,25,1.0,93233,0.0,0.0,1.0,0.0,0.0,1.0,5
1338,27,1.0,67965,0.0,0.0,1.0,0.0,1.0,0.0,1
1339,27,1.0,88001,0.0,0.0,1.0,0.0,1.0,0.0,1
1340,23,1.0,129112,1.0,0.0,1.0,0.0,1.0,0.0,1
1341,32,1.0,109324,1.0,1.0,1.0,0.0,1.0,0.0,1
1342,25,1.0,112785,1.0,1.0,1.0,0.0,1.0,0.0,1
1343,46,2.0,136735,0.0,0.0,1.0,0.0,1.0,0.0,6
1344,21,1.0,107779,1.0,1.0,1.0,0.0,1.0,0.0,1
1345,29,1.0,103526,1.0,0.0,1.0,0.0,1.0,0.0,1
1346,31,1.0,93171,0.0,0.0,1.0,0.0,1.0,0.0,1
1347,26,1.0,106559,0.0,0.0,1.0,0.0,0.0,1.0,5
1348,23,1.0,112728,1.0,1.0,1.0,0.0,1.0,0.0,1
1349,38,1.0,102855,1.0,1.0,1.0,0.0,0.0,1.0,5
1350,35,1.0,85381,0.0,0.0,1.0,0.0,0.0,1.0,5
1351,27,1.0,100762,1.0,1.0,1.0,0.0,1.0,0.0,1
1352,22,1.0,131445,1.0,1.0,1.0,0.0,1.0,0.0,1
1353,52,2.0,123194,1.0,0.0,1.0,0.0,1.0,0.0,6
1354,19,1.0,99519,1.0,1.0,1.0,0.0,1.0,0.0,1
1355,23,1.0,112853,1.0,0.0,1.0,0.0,1.0,0.0,1
1356,42,1.0,110509,1.0,0.0,1.0,0.0,0.0,1.0,5
1357,27,1.0,106446,1.0,1.0,1.0,0.0,1.0,0.0,1
1358,39,2.0,89665,0.0,0.0,1.0,0.0,1.0,0.0,6
1359,50,2.0,128233,1.0,1.0,1.0,0.0,1.0,0.0,6
1360,36,1.0,133615,1.0,0.0,1.0,0.0,1.0,0.0,1
1361,25,1.0,115833,1.0,1.0,1.0,0.0,1.0,0.0,1
1362,27,1.0,65560,0.0,0.0,1.0,0.0,1.0,0.0,1
1363,30,1.0,118642,1.0,0.0,1.0,0.0,1.0,0.0,1
1364,22,1.0,63635,0.0,0.0,1.0,0.0,0.0,1.0,5
1365,27,1.0,122649,1.0,1.0,1.0,0.0,1.0,0.0,1
1366,31,1.0,143321,2.0,1.0,1.0,0.0,0.0,1.0,5
1367,29,1.0,99556,1.0,0.0,1.0,0.0,1.0,0.0,1
1368,34,1.0,36760,0.0,0.0,1.0,0.0,0.0,1.0,5
1369,33,1.0,71935,0.0,0.0,1.0,0.0,0.0,1.0,5
1370,26,1.0,114977,1.0,0.0,1.0,0.0,1.0,0.0,1
1371,36,1.0,147691,1.0,1.0,1.0,0.0,1.0,0.0,1
1372,26,1.0,54296,0.0,0.0,1.0,0.0,1.0,0.0,1
1373,39,1.0,80014,0.0,0.0,1.0,0.0,1.0,0.0,1
1374,44,2.0,77887,0.0,0.0,1.0,0.0,1.0,0.0,6
1375,46,2.0,98517,0.0,0.0,1.0,0.0,1.0,0.0,6
1376,31,1.0,103012,0.0,0.0,1.0,0.0,1.0,0.0,1
1377,26,1.0,121377,1.0,0.0,1.0,0.0,0.0,1.0,5
1378,22,1.0,91359,1.0,1.0,1.0,0.0,1.0,0.0,1
1379,48,2.0,104833,0.0,0.0,1.0,0.0,0.0,1.0,5
1380,27,1.0,101209,1.0,0.0,1.0,0.0,1.0,0.0,1
1381,30,1.0,58207,0.0,0.0,1.0,0.0,0.0,1.0,5
1382,27,1.0,116708,1.0,1.0,1.0,0.0,1.0,0.0,1
1383,36,1.0,107471,1.0,1.0,1.0,0.0,1.0,0.0,1
1384,31,1.0,128495,1.0,0.0,1.0,0.0,1.0,0.0,1
1385,21,1.0,124468,1.0,0.0,1.0,0.0,0.0,1.0,5
1386,26,1.0,106922,1.0,1.0,1.0,0.0,1.0,0.0,1
1387,24,1.0,104291,1.0,0.0,1.0,0.0,0.0,1.0,5
1388,29,1.0,98204,1.0,0.0,1.0,0.0,1.0,0.0,1
1389,32,1.0,127071,1.0,0.0,1.0,0.0,1.0,0.0,1
1390,45,2.0,85115,0.0,0.0,1.0,0.0,1.0,0.0,6
1391,58,2.0,104013,0.0,0.0,1.0,0.0,1.0,0.0,6
1392,25,1.0,89863,1.0,0.0,1.0,0.0,1.0,0.0,1
1393,67,3.0,135300,1.0,0.0,1.0,0.0,1.0,0.0,6
1394,53,2.0,107861,0.0,0.0,1.0,0.0,1.0,0.0,6
1395,24,1.0,123994,1.0,0.0,1.0,0.0,1.0,0.0,1
1396,20,1.0,91270,0.0,0.0,1.0,0.0,0.0,1.0,5
1397,71,3.0,133245,0.0,0.0,1.0,0.0,1.0,0.0,6
1398,31,1.0,118594,1.0,1.0,1.0,0.0,1.0,0.0,1
1399,27,1.0,40606,0.0,0.0,1.0,0.0,1.0,0.0,1
1400,36,1.0,129304,0.0,0.0,1.0,0.0,1.0,0.0,1
1401,25,1.0,113118,1.0,0.0,1.0,0.0,1.0,0.0,1
1402,41,1.0,133131,1.0,0.0,1.0,0.0,0.0,1.0,5
1403,30,1.0,106876,1.0,1.0,1.0,0.0,1.0,0.0,1
1404,32,1.0,130870,1.0,1.0,1.0,0.0,1.0,0.0,1
1405,29,1.0,125621,0.0,0.0,1.0,0.0,1.0,0.0,1
1406,27,1.0,78923,0.0,0.0,1.0,0.0,0.0,1.0,5
1407,32,1.0,123983,1.0,0.0,1.0,0.0,1.0,0.0,1
1408,25,1.0,75184,0.0,0.0,1.0,0.0,1.0,0.0,1
1409,24,1.0,109693,1.0,0.0,1.0,0.0,0.0,1.0,5
1410,63,2.0,86273,0.0,0.0,1.0,0.0,1.0,0.0,6
1411,42,2.0,113190,0.0,0.0,1.0,0.0,0.0,1.0,5
1412,22,1.0,109274,0.0,0.0,1.0,0.0,1.0,0.0,1
1413,46,2.0,143489,1.0,1.0,1.0,0.0,1.0,0.0,2
1414,24,1.0,99570,1.0,1.0,1.0,0.0,1.0,0.0,1
1415,30,1.0,139468,1.0,1.0,1.0,0.0,0.0,1.0,5
1416,44,2.0,108627,0.0,0.0,1.0,0.0,1.0,0.0,6
1417,25,1.0,106355,1.0,0.0,1.0,0.0,0.0,1.0,5
1418,27,1.0,96952,1.0,0.0,1.0,0.0,1.0,0.0,1
1419,27,1.0,141502,1.0,1.0,1.0,0.0,1.0,0.0,1
1420,34,1.0,110420,1.0,1.0,1.0,0.0,1.0,0.0,1
1421,18,1.0,97741,1.0,1.0,1.0,0.0,1.0,0.0,1
1422,25,1.0,99583,1.0,1.0,1.0,0.0,1.0,0.0,1
1423,21,1.0,63698,0.0,0.0,1.0,0.0,1.0,0.0,1
1424,26,1.0,116688,1.0,1.0,1.0,0.0,1.0,0.0,1
1425,27,1.0,131542,2.0,1.0,1.0,0.0,1.0,0.0,1
1426,25,1.0,136055,1.0,1.0,1.0,0.0,0.0,1.0,5
1427,30,1.0,100195,1.0,1.0,1.0,0.0,1.0,0.0,1
1428,66,3.0,131001,1.0,0.0,1.0,0.0,0.0,1.0,6
1429,25,1.0,104062,1.0,1.0,1.0,0.0,1.0,0.0,1
1430,43,2.0,137689,1.0,0.0,1.0,0.0,1.0,0.0,6
1431,35,1.0,137705,1.0,1.0,1.0,0.0,1.0,0.0,1
1432,70,3.0,69915,0.0,0.0,1.0,0.0,0.0,1.0,6
1433,35,1.0,68731,0.0,0.0,1.0,0.0,0.0,1.0,5
1434,26,1.0,105726,1.0,0.0,1.0,0.0,1.0,0.0,1
1435,29,1.0,78078,0.0,0.0,1.0,0.0,0.0,1.0,5
1436,22,1.0,110835,0.0,0.0,1.0,0.0,1.0,0.0,1
1437,26,1.0,115531,1.0,1.0,1.0,0.0,0.0,1.0,5
1438,36,1.0,92723,0.0,0.0,1.0,0.0,1.0,0.0,1
1439,35,1.0,107509,1.0,1.0,1.0,0.0,1.0,0.0,1
1440,28,1.0,116763,1.0,1.0,1.0,0.0,1.0,0.0,1
1441,24,1.0,100733,1.0,0.0,1.0,0.0,1.0,0.0,1
1442,34,1.0,92652,0.0,0.0,1.0,0.0,1.0,0.0,1
1443,25,1.0,106987,1.0,0.0,1.0,0.0,1.0,0.0,1
1444,54,2.0,51882,0.0,0.0,1.0,0.0,1.0,0.0,6
1445,46,2.0,104751,0.0,0.0,1.0,0.0,0.0,1.0,5
1446,42,1.0,50947,0.0,0.0,1.0,0.0,1.0,0.0,1
1447,45,2.0,126986,0.0,0.0,1.0,0.0,0.0,1.0,5
1448,48,2.0,110223,0.0,0.0,1.0,0.0,0.0,1.0,5
1449,21,1.0,100591,0.0,0.0,1.0,0.0,0.0,1.0,5
1450,31,1.0,123257,1.0,0.0,1.0,0.0,1.0,0.0,1
1451,35,1.0,137736,1.0,1.0,1.0,0.0,0.0,1.0,5
1452,36,1.0,110221,1.0,1.0,1.0,0.0,1.0,0.0,1
1453,32,1.0,99703,0.0,0.0,1.0,0.0,1.0,0.0,1
1454,26,1.0,106667,0.0,0.0,1.0,0.0,1.0,0.0,1
1455,34,1.0,143319,1.0,0.0,1.0,0.0,1.0,0.0,1
1456,65,2.0,135557,1.0,1.0,1.0,0.0,1.0,0.0,6
1457,50,2.0,93390,0.0,0.0,1.0,0.0,1.0,0.0,6
1458,39,1.0,97577,1.0,0.0,1.0,0.0,1.0,0.0,1
1459,52,2.0,124196,0.0,0.0,1.0,0.0,0.0,1.0,5
1460,36,1.0,81136,0.0,0.0,1.0,0.0,1.0,0.0,1
1461,29,1.0,119439,1.0,0.0,1.0,0.0,1.0,0.0,1
1462,36,1.0,145231,1.0,1.0,1.0,0.0,1.0,0.0,1
1463,36,1.0,85623,0.0,0.0,1.0,0.0,1.0,0.0,1
1464,27,1.0,145373,1.0,1.0,1.0,0.0,1.0,0.0,1
1465,36,1.0,135896,2.0,1.0,1.0,0.0,1.0,0.0,1
1466,26,1.0,106470,1.0,1.0,1.0,0.0,1.0,0.0,1
1467,57,2.0,113334,1.0,1.0,1.0,0.0,0.0,1.0,6
1468,27,1.0,100560,0.0,0.0,1.0,0.0,0.0,1.0,5
1469,58,2.0,108442,0.0,0.0,1.0,0.0,1.0,0.0,6
1470,27,1.0,64472,0.0,0.0,1.0,0.0,1.0,0.0,1
1471,49,2.0,120207,1.0,0.0,1.0,0.0,1.0,0.0,6
1472,43,2.0,101680,1.0,0.0,1.0,0.0,1.0,0.0,6
1473,45,2.0,92342,0.0,0.0,1.0,0.0,0.0,1.0,5
1474,27,1.0,98611,0.0,0.0,1.0,0.0,1.0,0.0,1
1475,34,1.0,97613,1.0,1.0,1.0,0.0,1.0,0.0,1
1476,21,1.0,82298,0.0,0.0,1.0,0.0,1.0,0.0,1
1477,54,2.0,125302,1.0,1.0,1.0,0.0,1.0,0.0,6
1478,43,2.0,108725,0.0,0.0,1.0,0.0,1.0,0.0,6
1479,25,1.0,85569,0.0,0.0,1.0,0.0,0.0,1.0,5
1480,57,2.0,110372,0.0,0.0,1.0,0.0,0.0,1.0,6
1481,26,1.0,100511,1.0,1.0,1.0,0.0,1.0,0.0,1
1482,30,1.0,110455,1.0,0.0,1.0,0.0,0.0,1.0,5
1483,58,2.0,141993,0.0,0.0,1.0,0.0,0.0,1.0,6
1484,25,1.0,121789,1.0,1.0,1.0,0.0,1.0,0.0,1
1485,23,1.0,138967,1.0,0.0,1.0,0.0,1.0,0.0,1
1486,22,1.0,105230,1.0,0.0,1.0,0.0,0.0,1.0,5
1487,21,1.0,90656,1.0,1.0,1.0,0.0,1.0,0.0,1
1488,20,1.0,115445,1.0,1.0,1.0,0.0,1.0,0.0,1
1489,22,1.0,59955,0.0,0.0,1.0,0.0,1.0,0.0,1
