,Age,Education,Income,Occupation,Settlement size,Sex_Female,Sex_Male,Marital status_Married,Marital status_Single
1188,48,1.0,159714,1.0,2.0,0.0,1.0,0.0,1.0
1189,31,1.0,121852,0.0,1.0,0.0,1.0,0.0,1.0
1190,52,1.0,141271,2.0,2.0,0.0,1.0,0.0,1.0
1191,27,1.0,123213,1.0,2.0,0.0,1.0,1.0,0.0
1192,40,1.0,143723,2.0,1.0,0.0,1.0,0.0,1.0
1193,34,1.0,112538,0.0,1.0,0.0,1.0,0.0,1.0
1194,26,1.0,97932,2.0,2.0,0.0,1.0,1.0,0.0
1195,30,1.0,154003,0.0,1.0,0.0,1.0,0.0,1.0
1196,53,1.0,177179,1.0,1.0,0.0,1.0,0.0,1.0
1197,45,1.0,128052,1.0,2.0,0.0,1.0,0.0,1.0
1198,32,1.0,114617,2.0,1.0,0.0,1.0,0.0,1.0
1199,35,1.0,182822,2.0,2.0,0.0,1.0,0.0,1.0
1200,26,1.0,177215,1.0,2.0,0.0,1.0,1.0,0.0
1201,30,1.0,110929,1.0,1.0,0.0,1.0,0.0,1.0
1202,37,1.0,111821,1.0,1.0,0.0,1.0,0.0,1.0
1203,32,1.0,97306,2.0,1.0,0.0,1.0,0.0,1.0
1204,40,1.0,157231,1.0,1.0,0.0,1.0,1.0,0.0
1205,44,1.0,126906,0.0,2.0,0.0,1.0,0.0,1.0
1206,43,1.0,133243,1.0,2.0,0.0,1.0,0.0,1.0
1207,51,1.0,112250,1.0,1.0,0.0,1.0,0.0,1.0
1208,37,1.0,104349,0.0,1.0,0.0,1.0,0.0,1.0
1209,33,1.0,151421,1.0,2.0,0.0,1.0,0.0,1.0
1210,32,1.0,178081,2.0,1.0,0.0,1.0,1.0,0.0
1211,35,1.0,110181,0.0,2.0,0.0,1.0,0.0,1.0
1212,30,1.0,113012,1.0,1.0,0.0,1.0,1.0,0.0
1213,35,1.0,154585,2.0,2.0,0.0,1.0,1.0,0.0
1214,40,1.0,144704,2.0,1.0,0.0,1.0,0.0,1.0
1215,37,1.0,141632,2.0,2.0,0.0,1.0,0.0,1.0
1216,37,1.0,105055,1.0,2.0,0.0,1.0,0.0,1.0
1217,37,1.0,124597,1.0,2.0,0.0,1.0,0.0,1.0
1218,53,1.0,160164,2.0,1.0,0.0,1.0,0.0,1.0
1219,34,1.0,151754,2.0,1.0,0.0,1.0,0.0,1.0
1220,51,1.0,155551,1.0,1.0,0.0,1.0,0.0,1.0
1221,26,1.0,94986,1.0,2.0,0.0,1.0,1.0,0.0
1222,34,1.0,175800,0.0,1.0,0.0,1.0,0.0,1.0
1223,51,1.0,126246,2.0,1.0,0.0,1.0,0.0,1.0
1224,33,1.0,116261,1.0,2.0,0.0,1.0,0.0,1.0
1225,32,1.0,117796,0.0,2.0,0.0,1.0,1.0,0.0
1226,39,1.0,115363,1.0,1.0,0.0,1.0,0.0,1.0
1227,53,1.0,169076,1.0,1.0,0.0,1.0,0.0,1.0
1228,34,1.0,97474,2.0,2.0,0.0,1.0,0.0,1.0
1229,37,1.0,140341,1.0,2.0,0.0,1.0,0.0,1.0
1230,28,1.0,114503,1.0,1.0,0.0,1.0,1.0,0.0
1231,25,1.0,102937,1.0,2.0,0.0,1.0,1.0,0.0
1232,36,1.0,151781,2.0,2.0,0.0,1.0,0.0,1.0
1233,36,1.0,123133,1.0,2.0,0.0,1.0,1.0,0.0
1234,35,1.0,118879,1.0,2.0,0.0,1.0,0.0,1.0
1235,21,1.0,158683,1.0,1.0,0.0,1.0,1.0,0.0
1236,29,1.0,107514,1.0,2.0,0.0,1.0,1.0,0.0
1237,60,2.0,193879,1.0,1.0,0.0,1.0,0.0,1.0
1238,45,1.0,135043,1.0,1.0,0.0,1.0,0.0,1.0
1239,56,2.0,108559,0.0,1.0,0.0,1.0,1.0,0.0
1240,30,1.0,121038,1.0,2.0,0.0,1.0,1.0,0.0
1241,52,1.0,151947,2.0,2.0,0.0,1.0,0.0,1.0
1242,26,1.0,118820,1.0,1.0,0.0,1.0,1.0,0.0
1243,43,1.0,121517,1.0,1.0,0.0,1.0,0.0,1.0
1244,34,1.0,113572,1.0,1.0,0.0,1.0,0.0,1.0
1245,22,1.0,131170,1.0,2.0,0.0,1.0,1.0,0.0
1246,42,1.0,92430,0.0,1.0,0.0,1.0,0.0,1.0
1247,38,1.0,124554,0.0,1.0,0.0,1.0,0.0,1.0
1248,29,1.0,115988,1.0,2.0,0.0,1.0,1.0,0.0
1249,44,1.0,107301,1.0,2.0,0.0,1.0,0.0,1.0
1250,29,1.0,103767,2.0,1.0,0.0,1.0,1.0,0.0
1251,44,1.0,141493,1.0,2.0,0.0,1.0,0.0,1.0
1252,38,1.0,154339,1.0,2.0,0.0,1.0,0.0,1.0
1253,26,1.0,112369,0.0,1.0,0.0,1.0,1.0,0.0
1254,53,1.0,158193,1.0,1.0,0.0,1.0,0.0,1.0
1255,43,1.0,143734,1.0,1.0,0.0,1.0,0.0,1.0
1256,33,1.0,121890,1.0,1.0,0.0,1.0,0.0,1.0
1257,52,1.0,127609,0.0,1.0,0.0,1.0,0.0,1.0
1258,26,1.0,94650,0.0,2.0,0.0,1.0,1.0,0.0
1259,38,1.0,175504,2.0,1.0,0.0,1.0,0.0,1.0
1260,47,1.0,165495,1.0,2.0,0.0,1.0,0.0,1.0
1261,26,1.0,120389,1.0,1.0,0.0,1.0,1.0,0.0
1262,36,1.0,165340,1.0,1.0,0.0,1.0,1.0,0.0
1263,36,1.0,119804,1.0,1.0,0.0,1.0,0.0,1.0
1264,57,2.0,154344,2.0,1.0,0.0,1.0,0.0,1.0
1265,31,1.0,106266,2.0,2.0,0.0,1.0,1.0,0.0
1266,45,1.0,136129,1.0,1.0,0.0,1.0,0.0,1.0
1267,40,1.0,151914,2.0,1.0,0.0,1.0,0.0,1.0
1268,21,1.0,121473,1.0,1.0,0.0,1.0,1.0,0.0
1269,46,1.0,127147,1.0,2.0,0.0,1.0,0.0,1.0
1270,35,1.0,125387,1.0,2.0,0.0,1.0,0.0,1.0
1271,31,1.0,139490,0.0,2.0,0.0,1.0,1.0,0.0
1272,51,1.0,124990,1.0,2.0,0.0,1.0,0.0,1.0
1273,21,1.0,101471,2.0,1.0,0.0,1.0,1.0,0.0
1274,48,1.0,155708,1.0,1.0,0.0,1.0,0.0,1.0
1275,48,1.0,142345,1.0,2.0,0.0,1.0,0.0,1.0
1276,68,2.0,148675,0.0,1.0,0.0,1.0,0.0,1.0
1277,45,2.0,116484,1.0,2.0,0.0,1.0,1.0,0.0
1278,35,1.0,150237,2.0,2.0,0.0,1.0,0.0,1.0
1279,22,1.0,100273,1.0,2.0,0.0,1.0,1.0,0.0
1280,44,1.0,122292,0.0,1.0,0.0,1.0,0.0,1.0
1281,52,1.0,159216,1.0,1.0,0.0,1.0,0.0,1.0
1282,48,1.0,130082,1.0,2.0,0.0,1.0,0.0,1.0
1283,33,1.0,139547,1.0,2.0,0.0,1.0,0.0,1.0
1284,35,1.0,122895,1.0,1.0,0.0,1.0,1.0,0.0
1285,64,2.0,154549,1.0,1.0,0.0,1.0,1.0,0.0
1286,58,1.0,149315,0.0,2.0,0.0,1.0,0.0,1.0
1287,24,1.0,118101,0.0,2.0,0.0,1.0,1.0,0.0
1288,40,1.0,115831,0.0,2.0,0.0,1.0,0.0,1.0
1289,49,1.0,118571,2.0,2.0,0.0,1.0,0.0,1.0
1290,31,1.0,138906,1.0,2.0,0.0,1.0,0.0,1.0
1291,46,1.0,98520,1.0,2.0,0.0,1.0,0.0,1.0
1292,46,1.0,106576,1.0,1.0,0.0,1.0,0.0,1.0
1293,49,1.0,121592,1.0,1.0,0.0,1.0,0.0,1.0
1294,29,1.0,135605,0.0,1.0,0.0,1.0,0.0,1.0
1295,37,1.0,114552,1.0,2.0,0.0,1.0,0.0,1.0
1296,33,1.0,151339,2.0,1.0,0.0,1.0,0.0,1.0
1297,71,2.0,170387,1.0,2.0,0.0,1.0,0.0,1.0
1298,35,1.0,118288,1.0,2.0,0.0,1.0,0.0,1.0
1299,40,1.0,109992,1.0,2.0,0.0,1.0,0.0,1.0
1300,27,1.0,90654,0.0,0.0,1.0,0.0,0.0,1.0
1301,61,2.0,113290,0.0,0.0,1.0,0.0,0.0,1.0
1302,29,1.0,100093,1.0,1.0,1.0,0.0,1.0,0.0
1303,33,1.0,109489,1.0,0.0,1.0,0.0,0.0,1.0
1304,56,2.0,139427,0.0,0.0,1.0,0.0,0.0,1.0
1305,27,1.0,123411,1.0,1.0,1.0,0.0,1.0,0.0
1306,22,1.0,137925,1.0,0.0,1.0,0.0,1.0,0.0
1307,19,1.0,99119,1.0,0.0,1.0,0.0,1.0,0.0
1308,28,1.0,91084,1.0,1.0,1.0,0.0,1.0,0.0
1309,24,1.0,110137,1.0,1.0,1.0,0.0,1.0,0.0
1310,27,1.0,67041,0.0,0.0,1.0,0.0,1.0,0.0
1311,30,1.0,127299,1.0,1.0,1.0,0.0,1.0,0.0
1312,26,1.0,84555,0.0,0.0,1.0,0.0,0.0,1.0
1313,26,1.0,123895,1.0,0.0,1.0,0.0,1.0,0.0
1314,23,1.0,94324,1.0,1.0,1.0,0.0,1.0,0.0
1315,28,1.0,96062,1.0,0.0,1.0,0.0,1.0,0.0
1316,67,3.0,144843,1.0,0.0,1.0,0.0,1.0,0.0
1317,27,1.0,107485,1.0,1.0,1.0,0.0,1.0,0.0
1318,32,1.0,98573,1.0,0.0,1.0,0.0,1.0,0.0
1319,24,1.0,107462,0.0,0.0,1.0,0.0,0.0,1.0
1320,28,1.0,115809,1.0,1.0,1.0,0.0,1.0,0.0
1321,48,2.0,118749,0.0,0.0,1.0,0.0,0.0,1.0
1322,32,1.0,139112,1.0,1.0,1.0,0.0,1.0,0.0
1323,25,1.0,94075,1.0,0.0,1.0,0.0,1.0,0.0
1324,57,2.0,62002,0.0,0.0,1.0,0.0,1.0,0.0
1325,28,1.0,127262,1.0,0.0,1.0,0.0,1.0,0.0
1326,24,1.0,122846,1.0,1.0,1.0,0.0,1.0,0.0
1327,25,1.0,61907,0.0,0.0,1.0,0.0,1.0,0.0
1328,31,1.0,89287,0.0,0.0,1.0,0.0,0.0,1.0
1329,33,1.0,103696,1.0,1.0,1.0,0.0,0.0,1.0
1330,50,2.0,147603,1.0,0.0,1.0,0.0,1.0,0.0
1331,58,2.0,139229,0.0,1.0,1.0,0.0,1.0,0.0
1332,27,1.0,107932,0.0,0.0,1.0,0.0,1.0,0.0
1333,48,2.0,116235,0.0,0.0,1.0,0.0,1.0,0.0
1334,22,1.0,85974,0.0,0.0,1.0,0.0,1.0,0.0
1335,40,1.0,124001,0.0,0.0,1.0,0.0,1.0,0.0
1336,32,1.0,121428,1.0,0.0,1.0,0.0,1.0,0.0
1337,25,1.0,93233,0.0,0.0,1.0,0.0,0.0,1.0
1338,27,1.0,67965,0.0,0.0,1.0,0.0,1.0,0.0
1339,27,1.0,88001,0.0,0.0,1.0,0.0,1.0,0.0
1340,23,1.0,129112,1.0,0.0,1.0,0.0,1.0,0.0
1341,32,1.0,109324,1.0,1.0,1.0,0.0,1.0,0.0
1342,25,1.0,112785,1.0,1.0,1.0,0.0,1.0,0.0
1343,46,2.0,136735,0.0,0.0,1.0,0.0,1.0,0.0
1344,21,1.0,107779,1.0,1.0,1.0,0.0,1.0,0.0
1345,29,1.0,103526,1.0,0.0,1.0,0.0,1.0,0.0
1346,31,1.0,93171,0.0,0.0,1.0,0.0,1.0,0.0
1347,26,1.0,106559,0.0,0.0,1.0,0.0,0.0,1.0
1348,23,1.0,112728,1.0,1.0,1.0,0.0,1.0,0.0
1349,38,1.0,102855,1.0,1.0,1.0,0.0,0.0,1.0
1350,35,1.0,85381,0.0,0.0,1.0,0.0,0.0,1.0
1351,27,1.0,100762,1.0,1.0,1.0,0.0,1.0,0.0
1352,22,1.0,131445,1.0,1.0,1.0,0.0,1.0,0.0
1353,52,2.0,123194,1.0,0.0,1.0,0.0,1.0,0.0
1354,19,1.0,99519,1.0,1.0,1.0,0.0,1.0,0.0
1355,23,1.0,112853,1.0,0.0,1.0,0.0,1.0,0.0
1356,42,1.0,110509,1.0,0.0,1.0,0.0,0.0,1.0
1357,27,1.0,106446,1.0,1.0,1.0,0.0,1.0,0.0
1358,39,2.0,89665,0.0,0.0,1.0,0.0,1.0,0.0
1359,50,2.0,128233,1.0,1.0,1.0,0.0,1.0,0.0
1360,36,1.0,133615,1.0,0.0,1.0,0.0,1.0,0.0
1361,25,1.0,115833,1.0,1.0,1.0,0.0,1.0,0.0
1362,27,1.0,65560,0.0,0.0,1.0,0.0,1.0,0.0
1363,30,1.0,118642,1.0,0.0,1.0,0.0,1.0,0.0
1364,22,1.0,63635,0.0,0.0,1.0,0.0,0.0,1.0
1365,27,1.0,122649,1.0,1.0,1.0,0.0,1.0,0.0
1366,31,1.0,143321,2.0,1.0,1.0,0.0,0.0,1.0
1367,29,1.0,99556,1.0,0.0,1.0,0.0,1.0,0.0
1368,34,1.0,36760,0.0,0.0,1.0,0.0,0.0,1.0
1369,33,1.0,71935,0.0,0.0,1.0,0.0,0.0,1.0
1370,26,1.0,114977,1.0,0.0,1.0,0.0,1.0,0.0
1371,36,1.0,147691,1.0,1.0,1.0,0.0,1.0,0.0
1372,26,1.0,54296,0.0,0.0,1.0,0.0,1.0,0.0
1373,39,1.0,80014,0.0,0.0,1.0,0.0,1.0,0.0
1374,44,2.0,77887,0.0,0.0,1.0,0.0,1.0,0.0
1375,46,2.0,98517,0.0,0.0,1.0,0.0,1.0,0.0
1376,31,1.0,103012,0.0,0.0,1.0,0.0,1.0,0.0
1377,26,1.0,121377,1.0,0.0,1.0,0.0,0.0,1.0
1378,22,1.0,91359,1.0,1.0,1.0,0.0,1.0,0.0
1379,48,2.0,104833,0.0,0.0,1.0,0.0,0.0,1.0
1380,27,1.0,101209,1.0,0.0,1.0,0.0,1.0,0.0
1381,30,1.0,58207,0.0,0.0,1.0,0.0,0.0,1.0
1382,27,1.0,116708,1.0,1.0,1.0,0.0,1.0,0.0
1383,36,1.0,107471,1.0,1.0,1.0,0.0,1.0,0.0
1384,31,1.0,128495,1.0,0.0,1.0,0.0,1.0,0.0
1385,21,1.0,124468,1.0,0.0,1.0,0.0,0.0,1.0
1386,26,1.0,106922,1.0,1.0,1.0,0.0,1.0,0.0
1387,24,1.0,104291,1.0,0.0,1.0,0.0,0.0,1.0
1388,29,1.0,98204,1.0,0.0,1.0,0.0,1.0,0.0
1389,32,1.0,127071,1.0,0.0,1.0,0.0,1.0,0.0
1390,45,2.0,85115,0.0,0.0,1.0,0.0,1.0,0.0
1391,58,2.0,104013,0.0,0.0,1.0,0.0,1.0,0.0
1392,25,1.0,89863,1.0,0.0,1.0,0.0,1.0,0.0
1393,67,3.0,135300,1.0,0.0,1.0,0.0,1.0,0.0
1394,53,2.0,107861,0.0,0.0,1.0,0.0,1.0,0.0
1395,24,1.0,123994,1.0,0.0,1.0,0.0,1.0,0.0
1396,20,1.0,91270,0.0,0.0,1.0,0.0,0.0,1.0
1397,71,3.0,133245,0.0,0.0,1.0,0.0,1.0,0.0
1398,31,1.0,118594,1.0,1.0,1.0,0.0,1.0,0.0
1399,27,1.0,40606,0.0,0.0,1.0,0.0,1.0,0.0
1400,36,1.0,129304,0.0,0.0,1.0,0.0,1.0,0.0
1401,25,1.0,113118,1.0,0.0,1.0,0.0,1.0,0.0
1402,41,1.0,133131,1.0,0.0,1.0,0.0,0.0,1.0
1403,30,1.0,106876,1.0,1.0,1.0,0.0,1.0,0.0
1404,32,1.0,130870,1.0,1.0,1.0,0.0,1.0,0.0
1405,29,1.0,125621,0.0,0.0,1.0,0.0,1.0,0.0
1406,27,1.0,78923,0.0,0.0,1.0,0.0,0.0,1.0
1407,32,1.0,123983,1.0,0.0,1.0,0.0,1.0,0.0
1408,25,1.0,75184,0.0,0.0,1.0,0.0,1.0,0.0
1409,24,1.0,109693,1.0,0.0,1.0,0.0,0.0,1.0
1410,63,2.0,86273,0.0,0.0,1.0,0.0,1.0,0.0
1411,42,2.0,113190,0.0,0.0,1.0,0.0,0.0,1.0
1412,22,1.0,109274,0.0,0.0,1.0,0.0,1.0,0.0
1413,46,2.0,143489,1.0,1.0,1.0,0.0,1.0,0.0
1414,24,1.0,99570,1.0,1.0,1.0,0.0,1.0,0.0
1415,30,1.0,139468,1.0,1.0,1.0,0.0,0.0,1.0
1416,44,2.0,108627,0.0,0.0,1.0,0.0,1.0,0.0
1417,25,1.0,106355,1.0,0.0,1.0,0.0,0.0,1.0
1418,27,1.0,96952,1.0,0.0,1.0,0.0,1.0,0.0
1419,27,1.0,141502,1.0,1.0,1.0,0.0,1.0,0.0
1420,34,1.0,110420,1.0,1.0,1.0,0.0,1.0,0.0
1421,18,1.0,97741,1.0,1.0,1.0,0.0,1.0,0.0
1422,25,1.0,99583,1.0,1.0,1.0,0.0,1.0,0.0
1423,21,1.0,63698,0.0,0.0,1.0,0.0,1.0,0.0
1424,26,1.0,116688,1.0,1.0,1.0,0.0,1.0,0.0
1425,27,1.0,131542,2.0,1.0,1.0,0.0,1.0,0.0
1426,25,1.0,136055,1.0,1.0,1.0,0.0,0.0,1.0
1427,30,1.0,100195,1.0,1.0,1.0,0.0,1.0,0.0
1428,66,3.0,131001,1.0,0.0,1.0,0.0,0.0,1.0
1429,25,1.0,104062,1.0,1.0,1.0,0.0,1.0,0.0
1430,43,2.0,137689,1.0,0.0,1.0,0.0,1.0,0.0
1431,35,1.0,137705,1.0,1.0,1.0,0.0,1.0,0.0
1432,70,3.0,69915,0.0,0.0,1.0,0.0,0.0,1.0
1433,35,1.0,68731,0.0,0.0,1.0,0.0,0.0,1.0
1434,26,1.0,105726,1.0,0.0,1.0,0.0,1.0,0.0
1435,29,1.0,78078,0.0,0.0,1.0,0.0,0.0,1.0
1436,22,1.0,110835,0.0,0.0,1.0,0.0,1.0,0.0
1437,26,1.0,115531,1.0,1.0,1.0,0.0,0.0,1.0
1438,36,1.0,92723,0.0,0.0,1.0,0.0,1.0,0.0
1439,35,1.0,107509,1.0,1.0,1.0,0.0,1.0,0.0
1440,28,1.0,116763,1.0,1.0,1.0,0.0,1.0,0.0
1441,24,1.0,100733,1.0,0.0,1.0,0.0,1.0,0.0
1442,34,1.0,92652,0.0,0.0,1.0,0.0,1.0,0.0
1443,25,1.0,106987,1.0,0.0,1.0,0.0,1.0,0.0
1444,54,2.0,51882,0.0,0.0,1.0,0.0,1.0,0.0
1445,46,2.0,104751,0.0,0.0,1.0,0.0,0.0,1.0
1446,42,1.0,50947,0.0,0.0,1.0,0.0,1.0,0.0
1447,45,2.0,126986,0.0,0.0,1.0,0.0,0.0,1.0
1448,48,2.0,110223,0.0,0.0,1.0,0.0,0.0,1.0
1449,21,1.0,100591,0.0,0.0,1.0,0.0,0.0,1.0
1450,31,1.0,123257,1.0,0.0,1.0,0.0,1.0,0.0
1451,35,1.0,137736,1.0,1.0,1.0,0.0,0.0,1.0
1452,36,1.0,110221,1.0,1.0,1.0,0.0,1.0,0.0
1453,32,1.0,99703,0.0,0.0,1.0,0.0,1.0,0.0
1454,26,1.0,106667,0.0,0.0,1.0,0.0,1.0,0.0
1455,34,1.0,143319,1.0,0.0,1.0,0.0,1.0,0.0
1456,65,2.0,135557,1.0,1.0,1.0,0.0,1.0,0.0
1457,50,2.0,93390,0.0,0.0,1.0,0.0,1.0,0.0
1458,39,1.0,97577,1.0,0.0,1.0,0.0,1.0,0.0
1459,52,2.0,124196,0.0,0.0,1.0,0.0,0.0,1.0
1460,36,1.0,81136,0.0,0.0,1.0,0.0,1.0,0.0
1461,29,1.0,119439,1.0,0.0,1.0,0.0,1.0,0.0
1462,36,1.0,145231,1.0,1.0,1.0,0.0,1.0,0.0
1463,36,1.0,85623,0.0,0.0,1.0,0.0,1.0,0.0
1464,27,1.0,145373,1.0,1.0,1.0,0.0,1.0,0.0
1465,36,1.0,135896,2.0,1.0,1.0,0.0,1.0,0.0
1466,26,1.0,106470,1.0,1.0,1.0,0.0,1.0,0.0
1467,57,2.0,113334,1.0,1.0,1.0,0.0,0.0,1.0
1468,27,1.0,100560,0.0,0.0,1.0,0.0,0.0,1.0
1469,58,2.0,108442,0.0,0.0,1.0,0.0,1.0,0.0
1470,27,1.0,64472,0.0,0.0,1.0,0.0,1.0,0.0
1471,49,2.0,120207,1.0,0.0,1.0,0.0,1.0,0.0
1472,43,2.0,101680,1.0,0.0,1.0,0.0,1.0,0.0
1473,45,2.0,92342,0.0,0.0,1.0,0.0,0.0,1.0
1474,27,1.0,98611,0.0,0.0,1.0,0.0,1.0,0.0
1475,34,1.0,97613,1.0,1.0,1.0,0.0,1.0,0.0
1476,21,1.0,82298,0.0,0.0,1.0,0.0,1.0,0.0
1477,54,2.0,125302,1.0,1.0,1.0,0.0,1.0,0.0
1478,43,2.0,108725,0.0,0.0,1.0,0.0,1.0,0.0
1479,25,1.0,85569,0.0,0.0,1.0,0.0,0.0,1.0
1480,57,2.0,110372,0.0,0.0,1.0,0.0,0.0,1.0
1481,26,1.0,100511,1.0,1.0,1.0,0.0,1.0,0.0
1482,30,1.0,110455,1.0,0.0,1.0,0.0,0.0,1.0
1483,58,2.0,141993,0.0,0.0,1.0,0.0,0.0,1.0
1484,25,1.0,121789,1.0,1.0,1.0,0.0,1.0,0.0
1485,23,1.0,138967,1.0,0.0,1.0,0.0,1.0,0.0
1486,22,1.0,105230,1.0,0.0,1.0,0.0,0.0,1.0
1487,21,1.0,90656,1.0,1.0,1.0,0.0,1.0,0.0
1488,20,1.0,115445,1.0,1.0,1.0,0.0,1.0,0.0
1489,22,1.0,59955,0.0,0.0,1.0,0.0,1.0,0.0
1490,27,1.0,126268,1.0,1.0,1.0,0.0,0.0,1.0
1491,24,1.0,80830,0.0,0.0,1.0,0.0,0.0,1.0
1492,23,1.0,123625,1.0,0.0,1.0,0.0,1.0,0.0
1493,26,1.0,102543,1.0,1.0,1.0,0.0,1.0,0.0
1494,28,1.0,101948,1.0,0.0,1.0,0.0,0.0,1.0
1495,64,3.0,142280,1.0,0.0,1.0,0.0,1.0,0.0
1496,26,1.0,105434,1.0,1.0,1.0,0.0,1.0,0.0
1497,31,1.0,106115,1.0,0.0,1.0,0.0,1.0,0.0
1498,28,1.0,111057,0.0,0.0,1.0,0.0,0.0,1.0
1499,25,1.0,117758,1.0,1.0,1.0,0.0,1.0,0.0
1500,49,2.0,118396,0.0,0.0,1.0,0.0,0.0,1.0
1501,33,1.0,136260,1.0,1.0,1.0,0.0,1.0,0.0
1502,27,1.0,97192,1.0,0.0,1.0,0.0,0.0,1.0
1503,59,2.0,62101,0.0,0.0,1.0,0.0,1.0,0.0
1504,28,1.0,123497,1.0,0.0,1.0,0.0,1.0,0.0
1505,24,1.0,120326,1.0,1.0,1.0,0.0,1.0,0.0
1506,26,1.0,66645,0.0,0.0,1.0,0.0,1.0,0.0
1507,33,1.0,83429,0.0,0.0,1.0,0.0,0.0,1.0
1508,37,1.0,107539,1.0,1.0,1.0,0.0,0.0,1.0
1509,46,2.0,153880,1.0,0.0,1.0,0.0,1.0,0.0
1510,62,2.0,140178,0.0,1.0,1.0,0.0,1.0,0.0
1511,26,1.0,100402,0.0,0.0,1.0,0.0,0.0,1.0
1512,49,2.0,122158,0.0,0.0,1.0,0.0,1.0,0.0
1513,25,1.0,89331,0.0,0.0,1.0,0.0,1.0,0.0
1514,37,1.0,125359,0.0,0.0,1.0,0.0,1.0,0.0
1515,31,1.0,124110,1.0,0.0,1.0,0.0,0.0,1.0
1516,25,1.0,93526,0.0,0.0,1.0,0.0,0.0,1.0
1517,21,1.0,70170,0.0,0.0,1.0,0.0,1.0,0.0
1518,27,1.0,82357,0.0,0.0,1.0,0.0,1.0,0.0
1519,29,1.0,126745,1.0,0.0,1.0,0.0,1.0,0.0
1520,30,1.0,103326,1.0,1.0,1.0,0.0,1.0,0.0
1521,26,1.0,116048,1.0,1.0,1.0,0.0,1.0,0.0
1522,40,2.0,137115,0.0,0.0,1.0,0.0,1.0,0.0
1523,23,1.0,105365,1.0,1.0,1.0,0.0,1.0,0.0
1524,31,1.0,95911,1.0,0.0,1.0,0.0,1.0,0.0
1525,29,1.0,88669,0.0,0.0,1.0,0.0,1.0,0.0
1526,22,1.0,103776,0.0,0.0,1.0,0.0,0.0,1.0
1527,26,1.0,108864,1.0,1.0,1.0,0.0,1.0,0.0
1528,39,1.0,106037,1.0,1.0,1.0,0.0,0.0,1.0
1529,35,1.0,84851,0.0,0.0,1.0,0.0,0.0,1.0
1530,26,1.0,95748,1.0,1.0,1.0,0.0,1.0,0.0
1531,28,1.0,133616,1.0,1.0,1.0,0.0,1.0,0.0
1532,56,2.0,132752,1.0,0.0,1.0,0.0,1.0,0.0
1533,22,1.0,95712,1.0,1.0,1.0,0.0,1.0,0.0
1534,26,1.0,109063,1.0,0.0,1.0,0.0,1.0,0.0
1535,41,1.0,113521,1.0,0.0,1.0,0.0,0.0,1.0
1536,29,1.0,109380,1.0,1.0,1.0,0.0,1.0,0.0
1537,42,2.0,82558,0.0,0.0,1.0,0.0,1.0,0.0
1538,50,2.0,124777,1.0,1.0,1.0,0.0,1.0,0.0
1539,33,1.0,133542,1.0,0.0,1.0,0.0,1.0,0.0
1540,28,1.0,116492,1.0,1.0,1.0,0.0,1.0,0.0
1541,27,1.0,68834,0.0,0.0,1.0,0.0,1.0,0.0
1542,27,1.0,124023,1.0,0.0,1.0,0.0,1.0,0.0
1543,28,1.0,63882,0.0,0.0,1.0,0.0,0.0,1.0
1544,24,1.0,122492,1.0,1.0,1.0,0.0,1.0,0.0
1545,28,1.0,141453,2.0,1.0,1.0,0.0,0.0,1.0
1546,32,1.0,99327,1.0,0.0,1.0,0.0,1.0,0.0
1547,32,1.0,45590,0.0,0.0,1.0,0.0,0.0,1.0
1548,30,1.0,71167,0.0,0.0,1.0,0.0,0.0,1.0
1549,29,1.0,111992,1.0,0.0,1.0,0.0,1.0,0.0
1550,37,1.0,145140,1.0,1.0,1.0,0.0,1.0,0.0
1551,24,1.0,49672,0.0,0.0,1.0,0.0,1.0,0.0
1552,36,1.0,75536,0.0,0.0,1.0,0.0,1.0,0.0
1553,40,2.0,86720,0.0,0.0,1.0,0.0,1.0,0.0
1554,51,2.0,97729,0.0,0.0,1.0,0.0,1.0,0.0
1555,33,1.0,106808,0.0,0.0,1.0,0.0,1.0,0.0
1556,31,1.0,117971,1.0,0.0,1.0,0.0,0.0,1.0
1557,29,1.0,97731,1.0,1.0,1.0,0.0,1.0,0.0
1558,48,2.0,109196,0.0,0.0,1.0,0.0,0.0,1.0
1559,25,1.0,94905,1.0,0.0,1.0,0.0,1.0,0.0
1560,28,1.0,57480,0.0,0.0,1.0,0.0,0.0,1.0
1561,23,1.0,109175,1.0,1.0,1.0,0.0,1.0,0.0
1562,32,1.0,111174,1.0,1.0,1.0,0.0,1.0,0.0
1563,34,1.0,127255,1.0,0.0,1.0,0.0,1.0,0.0
1564,23,1.0,115499,1.0,0.0,1.0,0.0,0.0,1.0
1565,25,1.0,109499,1.0,1.0,1.0,0.0,1.0,0.0
1566,25,1.0,104696,1.0,0.0,1.0,0.0,0.0,1.0
1567,27,1.0,104467,1.0,0.0,1.0,0.0,1.0,0.0
1568,29,1.0,120157,1.0,0.0,1.0,0.0,1.0,0.0
1569,46,2.0,81200,0.0,0.0,1.0,0.0,1.0,0.0
1570,61,2.0,97558,0.0,0.0,1.0,0.0,1.0,0.0
1571,25,1.0,95914,1.0,0.0,1.0,0.0,1.0,0.0
1572,67,3.0,128053,1.0,0.0,1.0,0.0,1.0,0.0
1573,49,2.0,101734,0.0,0.0,1.0,0.0,1.0,0.0
1574,21,1.0,126009,1.0,0.0,1.0,0.0,1.0,0.0
