"X","Age","Education","Income","Occupation","Settlement.size","Sex_Female","Sex_Male","Marital.status_Married","Marital.status_Single","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
1639,40,1,77481,0,0,0,1,1,0,0.652625279207642,1.00050261806022,-0.753845018549436,-2.26908754008052,0.263794727583603,-0.112294818368722,-0.590533348483318,-2.70616862252382e-16,-9.99200722162641e-16
1640,34,1,91282,0,0,1,0,1,0,2.53314424470801,0.779245434597498,-0.374299394051592,-0.143458942468088,-0.036983040226044,-0.375738305706908,-0.387268688449809,-2.70616862252382e-16,-3.33066907387547e-16
1641,40,1,104405,0,0,0,1,0,1,-1.23792461859159,1.58512897128152,-1.39003713159042,-0.412539253859545,0.260604041269388,-0.376912933745224,0.220655033164198,-4.02455846426619e-16,-5.55111512312578e-16
1642,33,1,99646,1,0,0,1,0,1,-1.43056228374457,1.15067024306504,-0.434353569753223,-0.161927646961619,0.679824570469943,0.784778517591156,0.532599048990279,3.7470027081099e-16,0
1643,49,1,97791,0,0,1,0,0,1,0.560833203861025,1.20331912692613,-1.90249529449916,1.62210825391121,-0.362130450503784,-0.205281755750645,-0.46817813190345,-1.51267887105178e-15,-4.44089209850063e-16
1644,28,0,81878,0,0,0,1,0,1,-1.22488426310708,2.95904623189217,0.0299646036216433,-0.336807610125187,0.217654745644919,-0.30289516748659,-0.289659323900646,-1.95676808090184e-15,-9.99200722162641e-16
1645,26,1,107908,1,0,1,0,1,0,2.23961947207808,0.0948718374954882,0.707604766489702,0.243350604794055,0.633385483942622,0.408876814574605,0.0236607251610096,3.95516952522712e-16,2.22044604925031e-16
1646,40,1,98608,0,0,1,0,0,1,0.670599753111799,1.44844164014776,-1.40540369247786,1.60240230469135,-0.300086556320038,-0.267607432313454,0.0445224539697002,-7.35522753814166e-16,-1.11022302462516e-16
1647,47,1,95228,0,0,0,1,0,1,-1.27793850064325,1.50564904098133,-1.80513877646857,-0.452722505941916,0.114372226233018,-0.179962037869637,-0.194966650312944,-9.57567358739198e-16,-7.7715611723761e-16
1648,41,1,128163,1,0,1,0,1,0,1.941879484963,-0.595013099606144,-0.04881811065716,0.416676854795663,0.777931804215013,0.136996728539218,-0.788185324165359,-9.36750677027476e-16,-3.33066907387547e-16
1649,29,1,94325,0,0,1,0,1,0,2.58037613489649,0.881726549160232,-0.0895061157905097,-0.137580503927069,0.0271840494088223,-0.455369445081899,-0.0973260853396563,6.24500451351651e-17,-2.22044604925031e-16
1650,37,1,90815,0,0,1,0,1,0,2.49758917616368,0.700071575377617,-0.540645551791105,-0.138155397936464,-0.0598972518012159,-0.351579246280563,-0.558553008296654,-6.03683769639929e-16,-4.44089209850063e-16
1651,31,0,120719,1,0,0,1,0,1,-1.77584420006385,1.67294704795277,0.58169901014554,0.224947893908884,1.07846168214829,0.154381312133137,-0.459557983408564,-2.17881268582687e-15,-7.7715611723761e-16
1652,35,1,110159,1,0,0,1,0,1,-1.51174850027432,0.957005717909084,-0.509166106198334,-0.0880464687062859,0.788708361847276,0.612728327053994,0.439768537871455,1.52655665885959e-16,0
1653,35,1,124490,1,0,0,1,0,1,-1.5878535608676,0.770483444726132,-0.461391087144188,0.00508823715292539,0.953091325381698,0.363616732712785,0.468047077301711,1.52655665885959e-16,0
1654,29,1,75161,0,0,1,0,1,0,2.6821469381349,1.13115177023888,-0.153392827475225,-0.26212404611435,-0.192635580287197,-0.122247220955534,-0.13514130616454,1.73472347597681e-16,-2.22044604925031e-16
1655,37,1,127206,1,0,1,0,0,1,0.250105634092977,0.466162189676094,-0.558237551590568,2.08091331770918,0.47834362690327,0.335637460443792,0.195137501826118,-5.13478148889135e-16,3.33066907387547e-16
1656,37,1,83660,0,0,0,1,0,1,-1.08972280206702,1.94038338724949,-1.29440506946018,-0.555695940578426,0.0402071494678145,-0.0323499822047337,0.350082931379992,4.16333634234434e-17,-4.44089209850063e-16
1657,26,1,87400,0,0,1,0,1,0,2.65518656649333,1.05710951056198,0.0521974530962896,-0.190923385958607,-0.0346912768323788,-0.351035523880918,0.0593720253474334,3.95516952522712e-16,-1.11022302462516e-16
1658,28,1,78942,0,0,1,0,1,0,2.67474622286256,1.11035825346504,-0.085858394107052,-0.240331476062432,-0.143413319047363,-0.193318353016426,-0.070892870778115,2.84494650060196e-16,-1.11022302462516e-16
1659,23,1,88452,0,0,1,0,1,0,2.68763498089998,1.12866941891926,0.220493815716598,-0.192425116037112,-0.00506685426930394,-0.38536346773191,0.231810692104242,6.17561557447743e-16,0
1660,38,1,104128,1,0,0,1,0,1,-1.51775583613139,0.950248991338001,-0.694060879248521,-0.118902403862099,0.701972587987161,0.733604776119199,0.257505096303172,-6.93889390390723e-17,-1.11022302462516e-16
1661,30,1,100313,1,0,1,0,1,0,2.22923942888953,0.0800537062240561,0.462566336517022,0.205110001539424,0.522857427919906,0.562286931137555,-0.218476472991322,1.73472347597681e-16,1.11022302462516e-16
1662,45,1,107387,1,0,1,0,0,1,0.253927944302732,0.496773753702478,-1.06374603272089,1.97434903580934,0.204190819707405,0.722922250837536,-0.298271034386621,-1.06858966120171e-15,0
1663,24,0,84355,0,0,0,1,0,1,-1.18732497910376,3.04047667173595,0.257941241150033,-0.331828009214248,0.269477058358085,-0.367340582365198,-0.0576211812785676,-1.62370117351429e-15,-8.88178419700125e-16
1664,35,1,112723,1,0,1,0,0,1,0.352374614599786,0.711497458292827,-0.496659738866409,1.98123179179764,0.323922164377262,0.576697003401204,0.280134239897833,-2.91433543964104e-16,3.33066907387547e-16
1665,41,1,115892,1,0,1,0,1,0,2.00704487457574,-0.435302345700066,-0.0897257415840615,0.336929734873928,0.637177959714916,0.350299943538938,-0.812398983878475,-9.36750677027476e-16,-3.33066907387547e-16
1666,30,1,106597,1,0,0,1,1,0,0.318128833998021,0.210402585955953,0.47955640129668,-1.8066666277146,1.08913413277618,0.444516050706122,-0.0413829246598112,5.06539254985228e-16,-3.33066907387547e-16
1667,30,1,121327,1,0,1,0,1,0,2.1176441638482,-0.193449821001298,0.532620362782029,0.341676375757934,0.763897382962284,0.197006696437522,-0.177010753391336,6.24500451351651e-17,1.11022302462516e-16
1668,26,1,92559,0,0,1,0,1,0,2.62778959436293,0.989963574664221,0.069395926566413,-0.157395931661791,0.0244847547686316,-0.440712916610406,0.0695519838235124,3.95516952522712e-16,-1.11022302462516e-16
1669,25,1,87537,0,0,1,0,1,0,2.66713738571278,1.08374374924685,0.107583943583065,-0.192812545594148,-0.0272673213018073,-0.358764066465893,0.1164299647682,5.06539254985228e-16,-1.11022302462516e-16
1670,23,1,70569,0,0,1,0,1,0,2.78260300815486,1.36142203990389,0.160877552668291,-0.308643659396283,-0.210192842468736,-0.0745084930892578,0.196523195025793,7.28583859910259e-16,0
1671,27,1,85294,0,0,1,0,1,0,2.65369216094411,1.05610239879759,-0.00975306031405104,-0.201830418901169,-0.0647005407991567,-0.309080428420509,-0.00157122871558982,2.84494650060196e-16,-1.11022302462516e-16
1672,26,0,70905,0,0,1,0,0,1,0.736484080454609,2.94656076650628,0.107202448322568,1.63893701587344,-0.390701872309126,-0.114310990345587,-0.362430196320799,-2.17881268582687e-15,-5.55111512312578e-16
1673,25,0,103716,0,0,0,1,0,1,-1.30282031520605,2.76007010156541,0.267554912655982,-0.203224698797679,0.485703861532011,-0.698540088518266,-0.0762048368523509,-1.73472347597681e-15,-8.88178419700125e-16
1674,27,1,94947,1,0,0,1,1,0,0.418031472091497,0.447282842786456,0.605508315377056,-1.89071647263671,0.973060948555768,0.630983269183093,0.105991614831412,8.39606162372775e-16,-2.22044604925031e-16
1675,42,1,80116,0,0,1,0,0,1,0.743445166092081,1.63228590947031,-1.57690972049128,1.48778497318139,-0.523903055035224,0.0645278348192461,-0.105541958214964,-8.46545056276682e-16,-2.22044604925031e-16
1676,35,1,86492,0,0,0,1,0,1,-1.0794054735156,1.96035872563366,-1.17510452594804,-0.542850257505787,0.0843964617375997,-0.0922720355084377,0.469246364744071,1.52655665885959e-16,-3.33066907387547e-16
1677,25,1,88672,0,0,1,0,1,0,2.6611099456337,1.06897138304333,0.111367674420163,-0.185436375672286,-0.0142483649406624,-0.378493440520549,0.118669595097789,5.06539254985228e-16,-1.11022302462516e-16
1678,26,1,82984,0,0,1,0,1,0,2.67863782234288,1.11458507809921,0.0374759065089539,-0.219622210958557,-0.0853447669564457,-0.274273483506151,0.0506581861091383,3.95516952522712e-16,-1.11022302462516e-16
1679,38,1,128100,1,0,0,1,0,1,-1.6450596190176,0.638246204879155,-0.614145817022159,0.036887503950127,0.976942122691449,0.316906489918133,0.304807667458156,-1.80411241501588e-16,-1.11022302462516e-16
1680,28,0,72869,0,0,1,0,0,1,0.700697498494119,2.86416404634934,0.00389025114939251,1.65725971248824,-0.379878924924241,-0.137756406615565,-0.472129958265751,-2.28983498828939e-15,-5.55111512312578e-16
1681,33,1,112227,1,0,0,1,1,0,0.25019552566322,0.0518744388568961,0.333535712203676,-1.76173972810492,1.13615523127493,0.362692736906708,-0.200636384489472,2.84494650060196e-16,-4.44089209850063e-16
1682,40,1,94674,0,0,1,0,0,1,0.6914913383727,1.49964383278622,-1.41851840359076,1.57683591484764,-0.345211291407918,-0.199223857396259,0.0367597176555125,-7.35522753814166e-16,-1.11022302462516e-16
1683,23,1,101003,1,0,1,0,1,0,2.31432369327705,0.269994492884843,0.84937500904764,0.190137699325016,0.571739566624085,0.512863081607222,0.180398300699722,7.28583859910259e-16,3.33066907387547e-16
1684,25,0,112924,1,0,1,0,0,1,0.219360753055839,1.73276829667615,0.889250404548252,2.21022779933407,0.529968159646765,0.266334795794376,-0.298907470157262,-2.06779038336435e-15,-2.22044604925031e-16
1685,28,0,108645,0,0,1,0,0,1,0.510708338785425,2.39852865137388,0.123156114081576,1.88976178748784,0.0304877559359544,-0.759640182985051,-0.401535231683041,-2.51187959321442e-15,-5.55111512312578e-16
1686,41,1,69415,0,0,0,1,0,1,-1.06478788796402,2.0121170051,-1.56161249508634,-0.637153750864232,-0.146599373340465,0.23665514533924,0.0948236700631087,-2.91433543964104e-16,-5.55111512312578e-16
1687,50,1,112204,0,0,1,0,0,1,0.471614320191617,0.987312264222569,-1.90937668923282,1.71855536276534,-0.202659414796771,-0.450471620650464,-0.496525391768693,-1.73472347597681e-15,-5.55111512312578e-16
1688,23,1,109700,1,0,1,0,1,0,2.26813810176356,0.156800423394079,0.878368054942127,0.246658007528042,0.671498036644241,0.361685666494145,0.197559591427859,6.17561557447743e-16,3.33066907387547e-16
1689,26,1,104484,1,0,1,0,1,0,2.25780269219331,0.139436226817826,0.696190233990826,0.221098617294094,0.594110676382657,0.468395208198518,0.0169043425632009,3.95516952522712e-16,2.22044604925031e-16
1690,22,1,61239,0,0,1,0,1,0,2.84482851920577,1.51127212955679,0.184704060921754,-0.372057224891091,-0.311359600480859,0.0823250649208561,0.234900446930949,8.39606162372775e-16,0
1691,37,1,119602,0,0,0,1,0,1,-1.28059350807803,1.47258745237113,-1.17458581505755,-0.322115060110087,0.452477924386115,-0.657119288171641,0.421005216231171,-1.80411241501588e-16,-4.44089209850063e-16
1692,38,1,81014,0,0,1,0,0,1,0.789389761007186,1.73426750899282,-1.35419696929926,1.48250292448297,-0.490192576766329,0.0275297165329743,0.123380434371502,-5.13478148889135e-16,-1.11022302462516e-16
1693,22,1,68165,0,0,1,0,1,0,2.80804785842362,1.42112815746377,0.207793153236946,-0.32704634129742,-0.231915290562542,-0.0380675735835899,0.248567125047894,8.39606162372775e-16,0
1694,30,0,88652,0,0,1,0,0,1,0.591524842125802,2.60190888692681,-0.0533537729507774,1.76538971496227,-0.210545882425116,-0.401413470516635,-0.55456148098199,-2.51187959321442e-15,-6.66133814775094e-16
1695,38,1,75705,0,0,0,1,0,1,-1.06015597675935,2.01550276881054,-1.37585429799491,-0.604614619224046,-0.0568927539318592,0.111276574793721,0.277598181459906,-6.93889390390723e-17,-4.44089209850063e-16
1696,36,1,104189,1,0,1,0,1,0,2.13258569111329,-0.140897608197146,0.145909038946755,0.246976453883865,0.532201850670097,0.526994222498709,-0.551553815869748,-3.81639164714898e-16,-1.11022302462516e-16
1697,41,1,71603,0,0,0,1,0,1,-1.07640730549092,1.98363952734379,-1.55431839546381,-0.622934314926757,-0.121502037201094,0.19862177932022,0.0991411248306336,-2.91433543964104e-16,-5.55111512312578e-16
1698,29,1,121914,1,0,1,0,1,0,2.12720524911559,-0.172672467595363,0.589507010869416,0.342711688778638,0.776483039252781,0.181455935064357,-0.119064854809058,6.24500451351651e-17,1.11022302462516e-16
1699,31,1,106637,1,0,1,0,1,0,2.18297734063838,-0.0306723897656056,0.428718775491473,0.248988089690516,0.589544024855729,0.457705794632547,-0.262785292095371,-4.85722573273506e-17,1.11022302462516e-16
1700,31,0,99800,1,0,1,0,0,1,0.212985853468549,1.73307709279225,0.515920486510434,2.1416141735537,0.344314998133112,0.526548130264913,-0.665529936914995,-2.51187959321442e-15,-3.33066907387547e-16
1701,21,0,67629,0,0,1,0,0,1,0.817273145849907,3.13128556568579,0.370930180187506,1.60374935949265,-0.399016531789744,-0.0841007952259781,-0.0849565130808425,-1.73472347597681e-15,-3.33066907387547e-16
1702,32,0,120354,1,0,0,1,0,1,-1.7865842207476,1.64928029780923,0.525552439807788,0.225355320731927,1.06842246489936,0.166073112237462,-0.51706582213783,-2.28983498828939e-15,-7.7715611723761e-16
1703,35,1,122110,1,0,1,0,1,0,2.05009422454732,-0.345727475735547,0.260581757809703,0.360662453623121,0.743616220232916,0.210131593404483,-0.459403730386064,-3.81639164714898e-16,-1.11022302462516e-16
1704,29,0,89170,0,0,0,1,0,1,-1.27628693461511,2.8357213249025,-0.000655951720811954,-0.286638656349106,0.295444734437648,-0.424302765740415,-0.332058044186156,-2.06779038336435e-15,-9.99200722162641e-16
1705,34,1,109195,1,0,1,0,0,1,0.383788489228799,0.785832773749412,-0.453491198615727,1.95552442708401,0.289306934829775,0.632676087168927,0.329960245258738,-1.80411241501588e-16,4.44089209850063e-16
1706,38,1,92392,0,0,1,0,0,1,0.728966665659313,1.58617941854026,-1.31626631778868,1.55644659088909,-0.359681840663151,-0.170250739849294,0.145831988459664,-6.24500451351651e-16,-1.11022302462516e-16
1707,33,1,43805,0,0,1,0,1,0,2.79795015813503,1.42559019699551,-0.477642912443757,-0.454783304446835,-0.575712906880102,0.444193430332242,-0.424164721287237,6.24500451351651e-17,-3.33066907387547e-16
1708,28,1,68389,0,0,1,0,1,0,2.73078813929832,1.24770872090623,-0.121038756683174,-0.308913609265437,-0.264460937090678,-0.00987863107917282,-0.0917164997368398,2.84494650060196e-16,-1.11022302462516e-16
1709,28,1,112521,1,0,1,0,1,0,2.18976532291979,-0.0220024140034068,0.613123497058794,0.278888697111956,0.674593643134268,0.339384603704817,-0.0808119171865144,2.84494650060196e-16,2.22044604925031e-16
1710,21,0,59255,0,0,0,1,0,1,-1.01599584844315,3.45241272190333,0.339055111389906,-0.503287092417454,-0.000873626353432272,0.052924064336549,0.0632132454963813,-1.17961196366423e-15,-7.7715611723761e-16
1711,29,1,98612,0,0,1,0,1,0,2.55760993611319,0.825929955402971,-0.0752146143820159,-0.109720027755243,0.0763578519817108,-0.529889116070718,-0.0888667943943277,6.24500451351651e-17,-2.22044604925031e-16
1712,26,1,70649,0,0,1,0,1,0,2.7441430852288,1.27512881124495,-0.00364508016559012,-0.299785255880291,-0.226832720009065,-0.0598577751676669,0.0263182388708296,5.06539254985228e-16,-1.11022302462516e-16
1713,40,1,95228,0,0,1,0,0,1,0.68854931035172,1.49243335624283,-1.41667154290023,1.58043626562889,-0.338856664250144,-0.208853877859941,0.0378528940454616,-7.35522753814166e-16,-1.11022302462516e-16
1714,25,0,46865,0,0,1,0,0,1,0.876827339138428,3.28786592827705,0.0819904714538141,1.47992568866005,-0.660598892940141,0.298222208496235,-0.353079342784149,-1.95676808090184e-15,-5.55111512312578e-16
1715,20,1,101688,1,0,0,1,1,0,0.47098178060365,0.558468045396581,1.01248910711057,-1.86636436586681,1.09135075681174,0.476376651014238,0.516806479380908,1.39471767468535e-15,1.11022302462516e-16
1716,23,1,62618,0,0,1,0,1,0,2.82482695182782,1.46490669513225,0.134371434707261,-0.360315841818067,-0.301394359673549,0.0637014215438422,0.180833943263183,7.28583859910259e-16,0
1717,27,0,102531,1,0,1,0,0,1,0.249196265418928,1.8112016462786,0.744743879662281,2.14824447680839,0.399050804164102,0.457687507448082,-0.432990590677308,-2.17881268582687e-15,-2.22044604925031e-16
1718,36,1,100737,1,0,1,0,0,1,0.403348145598029,0.839081516652468,-0.591547045819068,1.90611633698019,0.180584892614791,0.790393258033419,0.199695349133189,-2.91433543964104e-16,3.33066907387547e-16
1719,25,1,107321,1,0,1,0,1,0,2.2554151077004,0.130929153829118,0.760577670081271,0.236756293596022,0.632504836472781,0.413733352884405,0.0792900369530343,5.06539254985228e-16,2.22044604925031e-16
1720,25,1,112879,0,0,1,0,1,0,2.53255819057253,0.753910000938819,0.1920661522824,-0.0281192432506876,0.26341672460492,-0.799276663199892,0.166435878259341,2.84494650060196e-16,-1.11022302462516e-16
1721,34,1,125372,0,0,1,0,1,0,2.3521086215397,0.335553836467094,-0.260654121596366,0.0780861083127732,0.354044468453631,-0.968314835683311,-0.320000848858894,-4.92661467177413e-16,-3.33066907387547e-16
1722,24,0,69419,0,0,1,0,0,1,0.769732233906021,3.02273617296693,0.212108146235949,1.62372075910238,-0.396041946442357,-0.0991745086995073,-0.251787224422064,-1.95676808090184e-15,-4.44089209850063e-16
1723,36,1,124759,1,0,1,0,0,1,0.275778836717151,0.52642796516263,-0.511465299414861,2.06223118619866,0.456127949625737,0.372825836411443,0.247096582417231,-4.02455846426619e-16,3.33066907387547e-16
1724,40,1,79076,0,0,1,0,0,1,0.774324827671007,1.70265649185451,-1.47051719971152,1.47546719375407,-0.524127310193063,0.0719116285108085,0.00598107987495802,-6.24500451351651e-16,-1.11022302462516e-16
1725,39,1,84779,0,0,0,1,0,1,-1.12102199471753,1.86898459611632,-1.40053422923895,-0.542864753729235,0.0413375698701735,-0.0411070098613338,0.23871577945398,-1.80411241501588e-16,-5.55111512312578e-16
1726,42,1,77393,0,0,1,0,0,1,0.757905711761993,1.66772657305814,-1.58598734081676,1.47008866419704,-0.555137079855838,0.111860949842002,-0.110915097763396,-8.46545056276682e-16,-2.22044604925031e-16
1727,35,1,113187,0,0,0,1,0,1,-1.22116980207172,1.61291527558698,-1.0861118433962,-0.369364040709217,0.390600021262502,-0.556303436732259,0.521922075447488,4.16333634234434e-17,-3.33066907387547e-16
1728,27,1,99100,1,0,1,0,1,0,2.27371617085488,0.181093270485272,0.623311905880918,0.18888842575782,0.526501289991357,0.567330821853783,-0.050507200680785,3.95516952522712e-16,2.22044604925031e-16
1729,27,0,64954,0,0,0,1,0,1,-1.12233066398518,3.20773451445215,0.0284751189438953,-0.449573276401158,0.0293814196975227,-0.0140573217486733,-0.266266876156635,-1.73472347597681e-15,-9.99200722162641e-16
1730,23,1,103244,1,0,1,0,1,0,2.30242281819579,0.240827204195778,0.856845793898686,0.204701573153115,0.597444836408513,0.473908432042038,0.184820337324047,7.28583859910259e-16,3.33066907387547e-16
1731,32,1,124975,1,0,1,0,1,0,2.07291466638711,-0.297764307402046,0.434922088718698,0.370943098935221,0.794036561635424,0.144288799191296,-0.283387574829656,-1.59594559789866e-16,0
1732,28,1,133582,1,0,0,1,1,0,0.200181175562519,-0.0839806315309118,0.679375403758982,-1.63685474893911,1.41036913050036,-0.0352505590223424,0.125440236766438,6.17561557447743e-16,-2.22044604925031e-16
1733,22,0,103519,1,0,0,1,0,1,-1.57039801389247,2.15256623244209,1.01872763552191,0.0881525583611016,0.933842548350765,0.405239893141019,0.0175906908802652,-1.40165656858926e-15,-4.44089209850063e-16
1734,31,0,117813,1,0,0,1,0,1,-1.76041182925344,1.71076951155403,0.572011325729146,0.206062299377667,1.04512856568531,0.204895462796423,-0.465292226349344,-2.17881268582687e-15,-7.7715611723761e-16
1735,22,1,119902,1,0,1,0,1,0,2.22663853825527,0.0524356613402365,0.96730807042925,0.310179552970511,0.794372032505142,0.179000163679997,0.274478217427757,7.28583859910259e-16,4.44089209850063e-16
1736,23,0,70783,0,0,0,1,0,1,-1.10257224266476,3.24553766661823,0.267626263755064,-0.422809603615257,0.119652667849066,-0.136769575245084,-0.0276144244025895,-1.40165656858926e-15,-7.7715611723761e-16
1737,35,1,125470,0,0,1,0,1,0,2.33890983014528,0.305861002136566,-0.315257196447267,0.0815024925576863,0.349316067764354,-0.964671229576613,-0.376595076273094,-6.03683769639929e-16,-4.44089209850063e-16
1738,26,1,109782,0,0,1,0,1,0,2.53632651023774,0.765801052088686,0.126811958467157,-0.0454666148651128,0.222040248520173,-0.740095303697047,0.103537140798412,2.84494650060196e-16,-1.11022302462516e-16
1739,28,1,78322,0,0,1,0,1,0,2.67803874519651,1.11842773984934,-0.087925277912339,-0.244360749499925,-0.150524995649927,-0.182541073797143,-0.0721162811784192,2.84494650060196e-16,-1.11022302462516e-16
1740,54,1,125517,1,0,0,1,0,1,-1.83419631325053,0.217187368463686,-1.50163313508132,0.0645730163219099,0.853673889764236,0.447359810269258,-0.60889090112334,-1.51267887105178e-15,-6.66133814775094e-16
1741,49,1,102463,0,0,1,0,0,1,0.536022454918744,1.14251164243023,-1.88692032492125,1.65247077891116,-0.308540526169626,-0.28649376948047,-0.458959142564384,-1.51267887105178e-15,-4.44089209850063e-16
1742,38,1,89309,0,0,1,0,0,1,0.745338998490873,1.62630559035124,-1.32654406419465,1.53641070377975,-0.395045226091706,-0.116659849795986,0.139748481582022,-5.13478148889135e-16,-1.11022302462516e-16
1743,47,1,110287,1,0,1,0,0,1,0.213170715721957,0.402194712165371,-1.16393790208479,1.99875463554914,0.225750104672935,0.683206619488123,-0.406123841275631,-1.29063426612674e-15,-1.11022302462516e-16
1744,49,1,122391,0,0,1,0,0,1,0.430194414481723,0.883142731678024,-1.82048667899905,1.78197942578593,-0.0799574756278674,-0.63289638283834,-0.419636364407513,-1.62370117351429e-15,-4.44089209850063e-16
1745,30,1,116399,1,0,1,0,1,0,2.14381440588321,-0.129310419546718,0.516191970213553,0.30965015075799,0.707371024418036,0.282668683522406,-0.186734892831173,6.24500451351651e-17,1.11022302462516e-16
1746,32,0,81907,0,0,1,0,0,1,0.601987577917521,2.63286241986808,-0.185699020221124,1.72711411743655,-0.299619050413984,-0.273472879172518,-0.681446212566053,-2.73392419813945e-15,-7.7715611723761e-16
1747,24,1,97909,0,0,1,0,1,0,2.6247350338226,0.977166386087632,0.197090685274863,-0.128186199370431,0.097556650401732,-0.544404629711135,0.193684042006891,5.06539254985228e-16,0
1748,25,0,68051,0,0,1,0,0,1,0.764318664675425,3.01212376934509,0.152617891290611,1.61760986131606,-0.417586021162858,-0.070047852051729,-0.311274225460209,-2.06779038336435e-15,-5.55111512312578e-16
1749,33,1,82414,0,0,0,1,0,1,-1.03239245250032,2.07026979130094,-1.07883973581418,-0.574911476776819,0.0493249912271984,-0.0320795736423866,0.574774691872503,3.7470027081099e-16,-3.33066907387547e-16
1750,34,1,123089,1,0,1,0,1,0,2.05757358601647,-0.33005212017259,0.318775209851401,0.364245307268821,0.760698291407615,0.187766810331384,-0.400684320711981,-3.81639164714898e-16,0
1751,24,1,66537,0,0,1,0,1,0,2.79133666392046,1.38548239713331,0.0925063647273323,-0.332067435307573,-0.262294185687994,0.000925698784602622,0.131779475751502,6.17561557447743e-16,0
1752,36,1,127926,0,0,1,0,0,1,0.565619372654557,1.18052839605437,-1.08794765459832,1.78181695130511,0.0596140010534727,-0.79862212384494,0.329524400712042,-6.24500451351651e-16,0
1753,41,1,78963,0,0,1,0,0,1,0.762246555974109,1.67570988595477,-1.52582368179292,1.47751232526461,-0.531275975016438,0.0792229860937472,-0.0510295017238616,-7.35522753814166e-16,-2.22044604925031e-16
1754,33,1,108694,1,0,0,1,1,0,0.268957592446841,0.0978574959467969,0.321757808197096,-1.78470008787051,1.09563014508645,0.424105845748205,-0.207607850528624,2.84494650060196e-16,-4.44089209850063e-16
1755,26,1,100892,1,0,1,0,1,0,2.27687807965065,0.186187186644298,0.684215642654388,0.197754826669135,0.55290883387232,0.530833896836689,0.00981645521176164,5.06539254985228e-16,2.22044604925031e-16
1756,36,1,119560,1,0,1,0,0,1,0.303388229643289,0.594094513085187,-0.528797120227261,2.02844377877685,0.3964931001794,0.463198537477659,0.236837694237906,-4.02455846426619e-16,3.33066907387547e-16
1757,35,1,116176,0,0,1,0,0,1,0.64069634184766,1.3618755132073,-1.07218866055259,1.70267622174783,-0.069311236600916,-0.599722411462785,0.363126405570849,-4.02455846426619e-16,0
1758,29,0,111854,1,0,0,1,0,1,-1.70340972031854,1.84516235768723,0.662005457092447,0.161776784403531,0.988481185998421,0.297784799197107,-0.363475568516029,-1.95676808090184e-15,-6.66133814775094e-16
1759,26,1,69831,0,0,1,0,1,0,2.74848709050166,1.28577532715198,-0.00637203331514641,-0.305101297286532,-0.236215544945996,-0.0456387196815802,0.0247041264394606,5.06539254985228e-16,-1.11022302462516e-16
1760,31,0,69375,0,0,0,1,0,1,-1.19652191421364,3.0365245309327,-0.176505769408897,-0.409723960905927,0.0566822444109451,-0.0695178295388019,-0.48469359145404,-2.06779038336435e-15,-1.11022302462516e-15
1761,26,1,71310,0,0,0,1,1,0,0.862893543698266,1.47866272636222,-0.00540031802646407,-2.34810479568113,0.274945666240414,-0.0798856861635678,0.192316244168614,9.5062846483529e-16,-4.44089209850063e-16
1762,47,1,73913,0,0,0,1,0,1,-1.16474476911399,1.78307017369326,-1.87619624148421,-0.591245027426047,-0.130120333095443,0.190550392064274,-0.237026315929851,-8.46545056276682e-16,-7.7715611723761e-16
1763,20,1,95492,1,0,0,1,1,0,0.503885761863575,0.63911084803712,0.991833603791921,-1.90663110492924,1.02027987257064,0.584079912373398,0.504580268348191,1.39471767468535e-15,1.11022302462516e-16
1764,45,1,109329,0,0,0,1,0,1,-1.32746542077132,1.37895495668051,-1.64827095295356,-0.36664152872878,0.287821995977466,-0.435769832338025,-0.0535667463020474,-8.46545056276682e-16,-6.66133814775094e-16
1765,36,1,116027,1,0,0,1,0,1,-1.55558899145404,0.85221459900207,-0.544533826925836,-0.0471318461801887,0.850164435346375,0.516073705587685,0.394559920150408,4.16333634234434e-17,-1.11022302462516e-16
1766,31,1,81987,0,0,0,1,1,0,0.742801320571415,1.19761168729526,-0.244455457886675,-2.2648193123473,0.368153097552604,-0.238745306286267,-0.0705534707283572,3.95516952522712e-16,-6.66133814775094e-16
1767,41,1,83481,0,0,1,0,0,1,0.738253627095423,1.61690675775433,-1.51076209948278,1.50687403073331,-0.479452499386788,0.00068790946032421,-0.0421143917422907,-7.35522753814166e-16,-2.22044604925031e-16
1768,31,0,72361,0,0,1,0,0,1,0.665360161265422,2.78552381445487,-0.162592587615954,1.66229680506674,-0.403263424790872,-0.112884656144073,-0.643495181058423,-2.51187959321442e-15,-6.66133814775094e-16
1769,27,1,106625,0,0,1,0,1,0,2.54041346109655,0.778473021275744,0.0613577436384984,-0.0632039161670376,0.179975545667436,-0.679870981689111,0.0405200087826154,1.73472347597681e-16,-1.11022302462516e-16
1770,32,1,123707,1,0,1,0,1,0,2.07964840561203,-0.281260906216087,0.43069497796853,0.362702584872735,0.779492035938568,0.166330073465573,-0.285889646422536,-1.59594559789866e-16,0
1771,43,1,79353,0,0,1,0,0,1,0.734818732325937,1.61379924897347,-1.63438309688468,1.48560586641069,-0.538507509845158,0.0831379528740141,-0.163835147491522,-9.57567358739198e-16,-2.22044604925031e-16
